case_id,experiment,graph_type,n,k,density,seed,num_vars,num_clauses,result,wall_time_sec,cpu_time_reported_sec,conflicts,decisions,propagations,returncode,cnf_file
A_density_random_n60_k3_d0p08_s36,A_density,random,60,3,0.08,36,180,666,UNSAT,0.003178,0.001335,30,33,700,20,cnfs/A_density_random_n60_k3_d0p08_s36.cnf
A_density_random_n60_k3_d0p08_s37,A_density,random,60,3,0.08,37,180,666,SAT,0.002791,0.001138,0,12,90,10,cnfs/A_density_random_n60_k3_d0p08_s37.cnf
A_density_random_n60_k3_d0p08_s38,A_density,random,60,3,0.08,38,180,666,UNSAT,0.003069,0.001321,43,46,1287,20,cnfs/A_density_random_n60_k3_d0p08_s38.cnf
A_density_random_n60_k3_d0p08_s39,A_density,random,60,3,0.08,39,180,666,UNSAT,0.002872,0.001251,40,47,1483,20,cnfs/A_density_random_n60_k3_d0p08_s39.cnf
A_density_random_n60_k3_d0p08_s4,A_density,random,60,3,0.08,4,180,666,SAT,0.002754,0.00117,0,12,90,10,cnfs/A_density_random_n60_k3_d0p08_s4.cnf
A_density_random_n60_k3_d0p08_s40,A_density,random,60,3,0.08,40,180,666,UNSAT,0.003341,0.00125,6,10,71,20,cnfs/A_density_random_n60_k3_d0p08_s40.cnf
A_density_random_n60_k3_d0p08_s5,A_density,random,60,3,0.08,5,180,666,UNSAT,0.002898,0.001213,16,17,611,20,cnfs/A_density_random_n60_k3_d0p08_s5.cnf
A_density_random_n60_k3_d0p08_s6,A_density,random,60,3,0.08,6,180,666,UNSAT,0.002983,0.001207,23,30,719,20,cnfs/A_density_random_n60_k3_d0p08_s6.cnf
A_density_random_n60_k3_d0p08_s7,A_density,random,60,3,0.08,7,180,666,UNSAT,0.003021,0.001232,39,50,849,20,cnfs/A_density_random_n60_k3_d0p08_s7.cnf
A_density_random_n60_k3_d0p08_s8,A_density,random,60,3,0.08,8,180,666,UNSAT,0.002870,0.001153,18,20,422,20,cnfs/A_density_random_n60_k3_d0p08_s8.cnf
A_density_random_n60_k3_d0p08_s9,A_density,random,60,3,0.08,9,180,666,UNSAT,0.003211,0.001276,16,18,239,20,cnfs/A_density_random_n60_k3_d0p08_s9.cnf
A_density_random_n60_k3_d0p095_s1,A_density,random,60,3,0.095,1,180,744,UNSAT,0.003195,0.001215,19,23,598,20,cnfs/A_density_random_n60_k3_d0p095_s1.cnf
A_density_random_n60_k3_d0p095_s10,A_density,random,60,3,0.095,10,180,744,UNSAT,0.003903,0.00141,8,12,391,20,cnfs/A_density_random_n60_k3_d0p095_s10.cnf
A_density_random_n60_k3_d0p095_s11,A_density,random,60,3,0.095,11,180,744,UNSAT,0.003239,0.001263,8,9,140,20,cnfs/A_density_random_n60_k3_d0p095_s11.cnf
A_density_random_n60_k3_d0p095_s12,A_density,random,60,3,0.095,12,180,744,UNSAT,0.004136,0.001374,15,16,394,20,cnfs/A_density_random_n60_k3_d0p095_s12.cnf
A_density_random_n60_k3_d0p095_s13,A_density,random,60,3,0.095,13,180,744,UNSAT,0.003707,0.001354,11,14,322,20,cnfs/A_density_random_n60_k3_d0p095_s13.cnf
A_density_random_n60_k3_d0p095_s14,A_density,random,60,3,0.095,14,180,744,UNSAT,0.003649,0.001276,33,38,799,20,cnfs/A_density_random_n60_k3_d0p095_s14.cnf
A_density_random_n60_k3_d0p095_s15,A_density,random,60,3,0.095,15,180,744,UNSAT,0.003075,0.00126,18,21,424,20,cnfs/A_density_random_n60_k3_d0p095_s15.cnf
A_density_random_n60_k3_d0p095_s16,A_density,random,60,3,0.095,16,180,744,UNSAT,0.003195,0.001226,6,10,67,20,cnfs/A_density_random_n60_k3_d0p095_s16.cnf
A_density_random_n60_k3_d0p095_s17,A_density,random,60,3,0.095,17,180,744,UNSAT,0.003483,0.001365,30,31,685,20,cnfs/A_density_random_n60_k3_d0p095_s17.cnf
A_density_random_n60_k3_d0p095_s18,A_density,random,60,3,0.095,18,180,744,UNSAT,0.003575,0.00131,10,12,161,20,cnfs/A_density_random_n60_k3_d0p095_s18.cnf
A_density_random_n60_k3_d0p095_s19,A_density,random,60,3,0.095,19,180,744,UNSAT,0.003197,0.00125,14,21,222,20,cnfs/A_density_random_n60_k3_d0p095_s19.cnf
A_density_random_n60_k3_d0p095_s2,A_density,random,60,3,0.095,2,180,744,UNSAT,0.003055,0.00125,13,13,214,20,cnfs/A_density_random_n60_k3_d0p095_s2.cnf
A_density_random_n60_k3_d0p095_s20,A_density,random,60,3,0.095,20,180,744,UNSAT,0.003044,0.001218,22,21,491,20,cnfs/A_density_random_n60_k3_d0p095_s20.cnf
A_density_random_n60_k3_d0p095_s21,A_density,random,60,3,0.095,21,180,744,UNSAT,0.003130,0.001258,26,30,611,20,cnfs/A_density_random_n60_k3_d0p095_s21.cnf
A_density_random_n60_k3_d0p095_s22,A_density,random,60,3,0.095,22,180,744,UNSAT,0.002857,0.00118,27,27,876,20,cnfs/A_density_random_n60_k3_d0p095_s22.cnf
A_density_random_n60_k3_d0p095_s23,A_density,random,60,3,0.095,23,180,744,UNSAT,0.003032,0.001205,20,20,446,20,cnfs/A_density_random_n60_k3_d0p095_s23.cnf
A_density_random_n60_k3_d0p095_s24,A_density,random,60,3,0.095,24,180,744,UNSAT,0.002902,0.00118,27,32,794,20,cnfs/A_density_random_n60_k3_d0p095_s24.cnf
A_density_random_n60_k3_d0p095_s25,A_density,random,60,3,0.095,25,180,744,UNSAT,0.003015,0.001205,8,12,174,20,cnfs/A_density_random_n60_k3_d0p095_s25.cnf
A_density_random_n60_k3_d0p095_s26,A_density,random,60,3,0.095,26,180,744,UNSAT,0.003132,0.001244,14,13,404,20,cnfs/A_density_random_n60_k3_d0p095_s26.cnf
A_density_random_n60_k3_d0p095_s27,A_density,random,60,3,0.095,27,180,744,UNSAT,0.002957,0.001233,22,24,491,20,cnfs/A_density_random_n60_k3_d0p095_s27.cnf
A_density_random_n60_k3_d0p095_s28,A_density,random,60,3,0.095,28,180,744,UNSAT,0.003168,0.001242,9,10,195,20,cnfs/A_density_random_n60_k3_d0p095_s28.cnf
A_density_random_n60_k3_d0p095_s29,A_density,random,60,3,0.095,29,180,744,UNSAT,0.002973,0.001235,10,12,320,20,cnfs/A_density_random_n60_k3_d0p095_s29.cnf
A_density_random_n60_k3_d0p095_s3,A_density,random,60,3,0.095,3,180,744,UNSAT,0.002939,0.001237,33,35,985,20,cnfs/A_density_random_n60_k3_d0p095_s3.cnf
A_density_random_n60_k3_d0p095_s30,A_density,random,60,3,0.095,30,180,744,UNSAT,0.003356,0.001325,9,9,184,20,cnfs/A_density_random_n60_k3_d0p095_s30.cnf
A_density_random_n60_k3_d0p095_s31,A_density,random,60,3,0.095,31,180,744,UNSAT,0.002974,0.001222,23,25,900,20,cnfs/A_density_random_n60_k3_d0p095_s31.cnf
A_density_random_n60_k3_d0p095_s32,A_density,random,60,3,0.095,32,180,744,UNSAT,0.003006,0.001227,15,15,424,20,cnfs/A_density_random_n60_k3_d0p095_s32.cnf
A_density_random_n60_k3_d0p095_s33,A_density,random,60,3,0.095,33,180,744,UNSAT,0.002889,0.001173,10,14,201,20,cnfs/A_density_random_n60_k3_d0p095_s33.cnf
A_density_random_n60_k3_d0p095_s34,A_density,random,60,3,0.095,34,180,744,UNSAT,0.003032,0.001288,45,51,1546,20,cnfs/A_density_random_n60_k3_d0p095_s34.cnf
A_density_random_n60_k3_d0p095_s35,A_density,random,60,3,0.095,35,180,744,UNSAT,0.004696,0.001302,25,25,543,20,cnfs/A_density_random_n60_k3_d0p095_s35.cnf
A_density_random_n60_k3_d0p095_s36,A_density,random,60,3,0.095,36,180,744,UNSAT,0.003652,0.001318,27,32,497,20,cnfs/A_density_random_n60_k3_d0p095_s36.cnf
A_density_random_n60_k3_d0p095_s37,A_density,random,60,3,0.095,37,180,744,UNSAT,0.004394,0.00135,20,19,705,20,cnfs/A_density_random_n60_k3_d0p095_s37.cnf
A_density_random_n60_k3_d0p095_s38,A_density,random,60,3,0.095,38,180,744,UNSAT,0.003930,0.001302,22,26,742,20,cnfs/A_density_random_n60_k3_d0p095_s38.cnf
A_density_random_n60_k3_d0p095_s39,A_density,random,60,3,0.095,39,180,744,UNSAT,0.003272,0.00131,27,26,954,20,cnfs/A_density_random_n60_k3_d0p095_s39.cnf
A_density_random_n60_k3_d0p095_s4,A_density,random,60,3,0.095,4,180,744,UNSAT,0.003121,0.00127,16,17,464,20,cnfs/A_density_random_n60_k3_d0p095_s4.cnf
A_density_random_n60_k3_d0p095_s40,A_density,random,60,3,0.095,40,180,744,UNSAT,0.003017,0.001188,6,9,57,20,cnfs/A_density_random_n60_k3_d0p095_s40.cnf
A_density_random_n60_k3_d0p095_s5,A_density,random,60,3,0.095,5,180,744,UNSAT,0.003047,0.001228,8,12,320,20,cnfs/A_density_random_n60_k3_d0p095_s5.cnf
A_density_random_n60_k3_d0p095_s6,A_density,random,60,3,0.095,6,180,744,UNSAT,0.003115,0.001259,25,25,654,20,cnfs/A_density_random_n60_k3_d0p095_s6.cnf
A_density_random_n60_k3_d0p095_s7,A_density,random,60,3,0.095,7,180,744,UNSAT,0.003261,0.001271,13,17,496,20,cnfs/A_density_random_n60_k3_d0p095_s7.cnf
A_density_random_n60_k3_d0p095_s8,A_density,random,60,3,0.095,8,180,744,UNSAT,0.003003,0.001164,14,18,313,20,cnfs/A_density_random_n60_k3_d0p095_s8.cnf
A_density_random_n60_k3_d0p095_s9,A_density,random,60,3,0.095,9,180,744,UNSAT,0.019972,0.001417,12,12,415,20,cnfs/A_density_random_n60_k3_d0p095_s9.cnf
A_density_random_n60_k3_d0p09_s1,A_density,random,60,3,0.09,1,180,717,UNSAT,0.015998,0.002248,24,25,773,20,cnfs/A_density_random_n60_k3_d0p09_s1.cnf
A_density_random_n60_k3_d0p09_s10,A_density,random,60,3,0.09,10,180,717,UNSAT,0.006196,0.001616,22,23,616,20,cnfs/A_density_random_n60_k3_d0p09_s10.cnf
A_density_random_n60_k3_d0p09_s11,A_density,random,60,3,0.09,11,180,717,UNSAT,0.004451,0.001487,13,15,281,20,cnfs/A_density_random_n60_k3_d0p09_s11.cnf
A_density_random_n60_k3_d0p09_s12,A_density,random,60,3,0.09,12,180,717,UNSAT,0.004134,0.001488,15,15,213,20,cnfs/A_density_random_n60_k3_d0p09_s12.cnf
A_density_random_n60_k3_d0p09_s13,A_density,random,60,3,0.09,13,180,717,UNSAT,0.009098,0.002031,13,16,435,20,cnfs/A_density_random_n60_k3_d0p09_s13.cnf
A_density_random_n60_k3_d0p09_s14,A_density,random,60,3,0.09,14,180,717,UNSAT,0.005360,0.001506,23,25,524,20,cnfs/A_density_random_n60_k3_d0p09_s14.cnf
A_density_random_n60_k3_d0p09_s15,A_density,random,60,3,0.09,15,180,717,UNSAT,0.003523,0.001295,10,12,282,20,cnfs/A_density_random_n60_k3_d0p09_s15.cnf
A_density_random_n60_k3_d0p09_s16,A_density,random,60,3,0.09,16,180,717,UNSAT,0.003080,0.00121,6,11,63,20,cnfs/A_density_random_n60_k3_d0p09_s16.cnf
A_density_random_n60_k3_d0p09_s17,A_density,random,60,3,0.09,17,180,717,UNSAT,0.003108,0.00128,41,42,1147,20,cnfs/A_density_random_n60_k3_d0p09_s17.cnf
A_density_random_n60_k3_d0p09_s18,A_density,random,60,3,0.09,18,180,717,UNSAT,0.003024,0.001202,11,13,117,20,cnfs/A_density_random_n60_k3_d0p09_s18.cnf
A_density_random_n60_k3_d0p09_s19,A_density,random,60,3,0.09,19,180,717,UNSAT,0.003182,0.001295,13,15,183,20,cnfs/A_density_random_n60_k3_d0p09_s19.cnf
A_density_random_n60_k3_d0p09_s2,A_density,random,60,3,0.09,2,180,717,UNSAT,0.003211,0.00123,9,11,175,20,cnfs/A_density_random_n60_k3_d0p09_s2.cnf
A_density_random_n60_k3_d0p09_s20,A_density,random,60,3,0.09,20,180,717,UNSAT,0.003089,0.001238,23,24,771,20,cnfs/A_density_random_n60_k3_d0p09_s20.cnf
A_density_random_n60_k3_d0p09_s21,A_density,random,60,3,0.09,21,180,717,UNSAT,0.003045,0.001194,27,29,507,20,cnfs/A_density_random_n60_k3_d0p09_s21.cnf
A_density_random_n60_k3_d0p09_s22,A_density,random,60,3,0.09,22,180,717,UNSAT,0.003078,0.001215,24,25,782,20,cnfs/A_density_random_n60_k3_d0p09_s22.cnf
A_density_random_n60_k3_d0p09_s23,A_density,random,60,3,0.09,23,180,717,UNSAT,0.002959,0.001146,17,21,386,20,cnfs/A_density_random_n60_k3_d0p09_s23.cnf
A_density_random_n60_k3_d0p09_s24,A_density,random,60,3,0.09,24,180,717,UNSAT,0.003283,0.001273,14,18,550,20,cnfs/A_density_random_n60_k3_d0p09_s24.cnf
A_density_random_n60_k3_d0p09_s25,A_density,random,60,3,0.09,25,180,717,UNSAT,0.002940,0.001187,13,15,234,20,cnfs/A_density_random_n60_k3_d0p09_s25.cnf
A_density_random_n60_k3_d0p09_s26,A_density,random,60,3,0.09,26,180,717,UNSAT,0.002991,0.0012,13,13,361,20,cnfs/A_density_random_n60_k3_d0p09_s26.cnf
A_density_random_n60_k3_d0p09_s27,A_density,random,60,3,0.09,27,180,717,UNSAT,0.003034,0.001172,24,24,599,20,cnfs/A_density_random_n60_k3_d0p09_s27.cnf
A_density_random_n60_k3_d0p09_s28,A_density,random,60,3,0.09,28,180,717,UNSAT,0.002967,0.001231,15,14,483,20,cnfs/A_density_random_n60_k3_d0p09_s28.cnf
A_density_random_n60_k3_d0p09_s29,A_density,random,60,3,0.09,29,180,717,UNSAT,0.003154,0.001221,10,12,268,20,cnfs/A_density_random_n60_k3_d0p09_s29.cnf
A_density_random_n60_k3_d0p09_s3,A_density,random,60,3,0.09,3,180,717,UNSAT,0.003381,0.001316,36,40,1182,20,cnfs/A_density_random_n60_k3_d0p09_s3.cnf
A_density_random_n60_k3_d0p09_s30,A_density,random,60,3,0.09,30,180,717,UNSAT,0.002957,0.001179,8,9,102,20,cnfs/A_density_random_n60_k3_d0p09_s30.cnf
A_density_random_n60_k3_d0p09_s31,A_density,random,60,3,0.09,31,180,717,UNSAT,0.003012,0.001269,31,33,1110,20,cnfs/A_density_random_n60_k3_d0p09_s31.cnf
A_density_random_n60_k3_d0p09_s32,A_density,random,60,3,0.09,32,180,717,UNSAT,0.003476,0.001332,14,15,372,20,cnfs/A_density_random_n60_k3_d0p09_s32.cnf
A_density_random_n60_k3_d0p09_s33,A_density,random,60,3,0.09,33,180,717,UNSAT,0.003714,0.001337,8,11,205,20,cnfs/A_density_random_n60_k3_d0p09_s33.cnf
A_density_random_n60_k3_d0p09_s34,A_density,random,60,3,0.09,34,180,717,UNSAT,0.003267,0.001447,71,76,2656,20,cnfs/A_density_random_n60_k3_d0p09_s34.cnf
A_density_random_n60_k3_d0p09_s35,A_density,random,60,3,0.09,35,180,717,UNSAT,0.002996,0.001222,25,25,804,20,cnfs/A_density_random_n60_k3_d0p09_s35.cnf
A_density_random_n60_k3_d0p09_s36,A_density,random,60,3,0.09,36,180,717,UNSAT,0.002888,0.001211,30,38,587,20,cnfs/A_density_random_n60_k3_d0p09_s36.cnf
A_density_random_n60_k3_d0p09_s37,A_density,random,60,3,0.09,37,180,717,UNSAT,0.002910,0.001215,18,18,527,20,cnfs/A_density_random_n60_k3_d0p09_s37.cnf
A_density_random_n60_k3_d0p09_s38,A_density,random,60,3,0.09,38,180,717,UNSAT,0.003089,0.001224,36,37,832,20,cnfs/A_density_random_n60_k3_d0p09_s38.cnf
A_density_random_n60_k3_d0p09_s39,A_density,random,60,3,0.09,39,180,717,UNSAT,0.002865,0.001192,18,21,728,20,cnfs/A_density_random_n60_k3_d0p09_s39.cnf
A_density_random_n60_k3_d0p09_s4,A_density,random,60,3,0.09,4,180,717,UNSAT,0.003169,0.001259,16,19,301,20,cnfs/A_density_random_n60_k3_d0p09_s4.cnf
A_density_random_n60_k3_d0p09_s40,A_density,random,60,3,0.09,40,180,717,UNSAT,0.004415,0.001264,6,13,65,20,cnfs/A_density_random_n60_k3_d0p09_s40.cnf
A_density_random_n60_k3_d0p09_s5,A_density,random,60,3,0.09,5,180,717,UNSAT,0.003398,0.001286,14,14,480,20,cnfs/A_density_random_n60_k3_d0p09_s5.cnf
A_density_random_n60_k3_d0p09_s6,A_density,random,60,3,0.09,6,180,717,UNSAT,0.002974,0.001239,26,32,676,20,cnfs/A_density_random_n60_k3_d0p09_s6.cnf
A_density_random_n60_k3_d0p09_s7,A_density,random,60,3,0.09,7,180,717,UNSAT,0.003022,0.001209,25,27,832,20,cnfs/A_density_random_n60_k3_d0p09_s7.cnf
A_density_random_n60_k3_d0p09_s8,A_density,random,60,3,0.09,8,180,717,UNSAT,0.002867,0.001153,12,18,241,20,cnfs/A_density_random_n60_k3_d0p09_s8.cnf
A_density_random_n60_k3_d0p09_s9,A_density,random,60,3,0.09,9,180,717,UNSAT,0.002901,0.001196,16,16,523,20,cnfs/A_density_random_n60_k3_d0p09_s9.cnf
A_density_random_n60_k3_d0p105_s1,A_density,random,60,3,0.105,1,180,798,UNSAT,0.003192,0.001242,12,15,276,20,cnfs/A_density_random_n60_k3_d0p105_s1.cnf
A_density_random_n60_k3_d0p105_s10,A_density,random,60,3,0.105,10,180,798,UNSAT,0.002942,0.001245,25,29,730,20,cnfs/A_density_random_n60_k3_d0p105_s10.cnf
A_density_random_n60_k3_d0p105_s11,A_density,random,60,3,0.105,11,180,798,UNSAT,0.002881,0.001163,7,10,95,20,cnfs/A_density_random_n60_k3_d0p105_s11.cnf
A_density_random_n60_k3_d0p105_s12,A_density,random,60,3,0.105,12,180,798,UNSAT,0.002883,0.00119,10,10,265,20,cnfs/A_density_random_n60_k3_d0p105_s12.cnf
A_density_random_n60_k3_d0p105_s13,A_density,random,60,3,0.105,13,180,798,UNSAT,0.002858,0.001224,11,11,276,20,cnfs/A_density_random_n60_k3_d0p105_s13.cnf
A_density_random_n60_k3_d0p105_s14,A_density,random,60,3,0.105,14,180,798,UNSAT,0.003258,0.001304,22,26,552,20,cnfs/A_density_random_n60_k3_d0p105_s14.cnf
A_density_random_n60_k3_d0p105_s15,A_density,random,60,3,0.105,15,180,798,UNSAT,0.003067,0.001229,18,18,433,20,cnfs/A_density_random_n60_k3_d0p105_s15.cnf
A_density_random_n60_k3_d0p105_s16,A_density,random,60,3,0.105,16,180,798,UNSAT,0.002971,0.001255,6,7,52,20,cnfs/A_density_random_n60_k3_d0p105_s16.cnf
A_density_random_n60_k3_d0p105_s17,A_density,random,60,3,0.105,17,180,798,UNSAT,0.003005,0.001229,16,18,550,20,cnfs/A_density_random_n60_k3_d0p105_s17.cnf
A_density_random_n60_k3_d0p105_s18,A_density,random,60,3,0.105,18,180,798,UNSAT,0.002866,0.001157,10,11,144,20,cnfs/A_density_random_n60_k3_d0p105_s18.cnf
A_density_random_n60_k3_d0p105_s19,A_density,random,60,3,0.105,19,180,798,UNSAT,0.003190,0.001271,14,21,332,20,cnfs/A_density_random_n60_k3_d0p105_s19.cnf
A_density_random_n60_k3_d0p105_s2,A_density,random,60,3,0.105,2,180,798,UNSAT,0.003105,0.001268,18,20,394,20,cnfs/A_density_random_n60_k3_d0p105_s2.cnf
A_density_random_n60_k3_d0p105_s20,A_density,random,60,3,0.105,20,180,798,UNSAT,0.002869,0.001182,24,25,504,20,cnfs/A_density_random_n60_k3_d0p105_s20.cnf
A_density_random_n60_k3_d0p105_s21,A_density,random,60,3,0.105,21,180,798,UNSAT,0.003027,0.001209,17,17,349,20,cnfs/A_density_random_n60_k3_d0p105_s21.cnf
A_density_random_n60_k3_d0p105_s22,A_density,random,60,3,0.105,22,180,798,UNSAT,0.002780,0.001141,10,11,131,20,cnfs/A_density_random_n60_k3_d0p105_s22.cnf
A_density_random_n60_k3_d0p105_s23,A_density,random,60,3,0.105,23,180,798,UNSAT,0.002996,0.001203,21,21,463,20,cnfs/A_density_random_n60_k3_d0p105_s23.cnf
A_density_random_n60_k3_d0p105_s24,A_density,random,60,3,0.105,24,180,798,UNSAT,0.003153,0.001238,12,13,212,20,cnfs/A_density_random_n60_k3_d0p105_s24.cnf
A_density_random_n60_k3_d0p105_s25,A_density,random,60,3,0.105,25,180,798,UNSAT,0.002759,0.00116,12,15,251,20,cnfs/A_density_random_n60_k3_d0p105_s25.cnf
A_density_random_n60_k3_d0p105_s26,A_density,random,60,3,0.105,26,180,798,UNSAT,0.002949,0.001218,9,10,144,20,cnfs/A_density_random_n60_k3_d0p105_s26.cnf
A_density_random_n60_k3_d0p105_s27,A_density,random,60,3,0.105,27,180,798,UNSAT,0.002920,0.0012,15,19,392,20,cnfs/A_density_random_n60_k3_d0p105_s27.cnf
A_density_random_n60_k3_d0p105_s28,A_density,random,60,3,0.105,28,180,798,UNSAT,0.002927,0.00124,12,12,403,20,cnfs/A_density_random_n60_k3_d0p105_s28.cnf
A_density_random_n60_k3_d0p105_s29,A_density,random,60,3,0.105,29,180,798,UNSAT,0.003177,0.001263,13,15,172,20,cnfs/A_density_random_n60_k3_d0p105_s29.cnf
A_density_random_n60_k3_d0p105_s3,A_density,random,60,3,0.105,3,180,798,UNSAT,0.003012,0.001255,13,13,241,20,cnfs/A_density_random_n60_k3_d0p105_s3.cnf
A_density_random_n60_k3_d0p105_s30,A_density,random,60,3,0.105,30,180,798,UNSAT,0.002917,0.001177,7,6,267,20,cnfs/A_density_random_n60_k3_d0p105_s30.cnf
A_density_random_n60_k3_d0p105_s31,A_density,random,60,3,0.105,31,180,798,UNSAT,0.002935,0.001191,23,23,588,20,cnfs/A_density_random_n60_k3_d0p105_s31.cnf
A_density_random_n60_k3_d0p105_s32,A_density,random,60,3,0.105,32,180,798,UNSAT,0.002899,0.001222,19,20,372,20,cnfs/A_density_random_n60_k3_d0p105_s32.cnf
A_density_random_n60_k3_d0p105_s33,A_density,random,60,3,0.105,33,180,798,UNSAT,0.003423,0.001274,12,13,169,20,cnfs/A_density_random_n60_k3_d0p105_s33.cnf
A_density_random_n60_k3_d0p105_s34,A_density,random,60,3,0.105,34,180,798,UNSAT,0.002962,0.001253,35,36,1132,20,cnfs/A_density_random_n60_k3_d0p105_s34.cnf
A_density_random_n60_k3_d0p105_s35,A_density,random,60,3,0.105,35,180,798,UNSAT,0.002937,0.001161,16,16,379,20,cnfs/A_density_random_n60_k3_d0p105_s35.cnf
A_density_random_n60_k3_d0p105_s36,A_density,random,60,3,0.105,36,180,798,UNSAT,0.003082,0.001253,24,25,721,20,cnfs/A_density_random_n60_k3_d0p105_s36.cnf
A_density_random_n60_k3_d0p105_s37,A_density,random,60,3,0.105,37,180,798,UNSAT,0.002808,0.001187,11,11,253,20,cnfs/A_density_random_n60_k3_d0p105_s37.cnf
A_density_random_n60_k3_d0p105_s38,A_density,random,60,3,0.105,38,180,798,UNSAT,0.003103,0.00123,21,24,481,20,cnfs/A_density_random_n60_k3_d0p105_s38.cnf
A_density_random_n60_k3_d0p105_s39,A_density,random,60,3,0.105,39,180,798,UNSAT,0.002963,0.001187,10,11,335,20,cnfs/A_density_random_n60_k3_d0p105_s39.cnf
A_density_random_n60_k3_d0p105_s4,A_density,random,60,3,0.105,4,180,798,UNSAT,0.002920,0.00119,10,14,326,20,cnfs/A_density_random_n60_k3_d0p105_s4.cnf
A_density_random_n60_k3_d0p105_s40,A_density,random,60,3,0.105,40,180,798,UNSAT,0.002909,0.001195,6,9,69,20,cnfs/A_density_random_n60_k3_d0p105_s40.cnf
A_density_random_n60_k3_d0p105_s5,A_density,random,60,3,0.105,5,180,798,UNSAT,0.002973,0.001234,17,16,468,20,cnfs/A_density_random_n60_k3_d0p105_s5.cnf
A_density_random_n60_k3_d0p105_s6,A_density,random,60,3,0.105,6,180,798,UNSAT,0.003329,0.001297,18,18,479,20,cnfs/A_density_random_n60_k3_d0p105_s6.cnf
A_density_random_n60_k3_d0p105_s7,A_density,random,60,3,0.105,7,180,798,UNSAT,0.003032,0.001203,9,11,282,20,cnfs/A_density_random_n60_k3_d0p105_s7.cnf
A_density_random_n60_k3_d0p105_s8,A_density,random,60,3,0.105,8,180,798,UNSAT,0.003100,0.001272,20,22,344,20,cnfs/A_density_random_n60_k3_d0p105_s8.cnf
A_density_random_n60_k3_d0p105_s9,A_density,random,60,3,0.105,9,180,798,UNSAT,0.002984,0.001188,12,12,313,20,cnfs/A_density_random_n60_k3_d0p105_s9.cnf
A_density_random_n60_k3_d0p115_s1,A_density,random,60,3,0.115,1,180,852,UNSAT,0.002877,0.00119,14,13,215,20,cnfs/A_density_random_n60_k3_d0p115_s1.cnf
A_density_random_n60_k3_d0p115_s10,A_density,random,60,3,0.115,10,180,852,UNSAT,0.003063,0.001257,12,15,408,20,cnfs/A_density_random_n60_k3_d0p115_s10.cnf
A_density_random_n60_k3_d0p115_s11,A_density,random,60,3,0.115,11,180,852,UNSAT,0.003101,0.001253,8,12,114,20,cnfs/A_density_random_n60_k3_d0p115_s11.cnf
A_density_random_n60_k3_d0p115_s12,A_density,random,60,3,0.115,12,180,852,UNSAT,0.003028,0.001187,18,19,429,20,cnfs/A_density_random_n60_k3_d0p115_s12.cnf
A_density_random_n60_k3_d0p115_s13,A_density,random,60,3,0.115,13,180,852,UNSAT,0.002953,0.001187,13,16,177,20,cnfs/A_density_random_n60_k3_d0p115_s13.cnf
A_density_random_n60_k3_d0p115_s14,A_density,random,60,3,0.115,14,180,852,UNSAT,0.002770,0.001126,14,16,235,20,cnfs/A_density_random_n60_k3_d0p115_s14.cnf
A_density_random_n60_k3_d0p115_s15,A_density,random,60,3,0.115,15,180,852,UNSAT,0.003007,0.00124,18,21,424,20,cnfs/A_density_random_n60_k3_d0p115_s15.cnf
A_density_random_n60_k3_d0p115_s16,A_density,random,60,3,0.115,16,180,852,UNSAT,0.003116,0.001242,13,15,372,20,cnfs/A_density_random_n60_k3_d0p115_s16.cnf
A_density_random_n60_k3_d0p115_s17,A_density,random,60,3,0.115,17,180,852,UNSAT,0.002832,0.001201,19,21,592,20,cnfs/A_density_random_n60_k3_d0p115_s17.cnf
A_density_random_n60_k3_d0p115_s18,A_density,random,60,3,0.115,18,180,852,UNSAT,0.002900,0.00123,21,24,578,20,cnfs/A_density_random_n60_k3_d0p115_s18.cnf
A_density_random_n60_k3_d0p115_s19,A_density,random,60,3,0.115,19,180,852,UNSAT,0.002928,0.001233,11,13,327,20,cnfs/A_density_random_n60_k3_d0p115_s19.cnf
A_density_random_n60_k3_d0p115_s2,A_density,random,60,3,0.115,2,180,852,UNSAT,0.002708,0.001129,9,9,199,20,cnfs/A_density_random_n60_k3_d0p115_s2.cnf
A_density_random_n60_k3_d0p115_s20,A_density,random,60,3,0.115,20,180,852,UNSAT,0.003056,0.001227,18,18,486,20,cnfs/A_density_random_n60_k3_d0p115_s20.cnf
